,exact,f1,total,HasAns_exact,HasAns_f1,HasAns_total,best_exact,best_exact_thresh,best_f1,best_f1_thresh,total_time_in_seconds,samples_per_second,latency_in_seconds
deepset/roberta-base-squad2-distilled,47.293447293447294,62.613316938116235,4212,47.293447293447294,62.613316938116235,4212,47.293447293447294,0.9993118643760681,62.61331693811641,0.9993118643760681,245.28823889400064,17.171634559373157,0.058235574286324934
